"","gene_id","gene_name","logFC_MetastasisNodoLinfático_vs_TumorPrimario","logCPM_MetastasisNodoLinfático_vs_TumorPrimario","F_MetastasisNodoLinfático_vs_TumorPrimario","pvalue_MetastasisNodoLinfático_vs_TumorPrimario","FDR_MetastasisNodoLinfático_vs_TumorPrimario"
"ENSG00000153179.13","ENSG00000153179.13","RASSF3",0.198268418345248,5.5919375447201,0.0524299197464521,0.819793967938015,0.999622031273466
"ENSG00000165392.11","ENSG00000165392.11","WRN",-0.309417808735624,2.91383153667197,0.0523794116225527,0.819839103276824,0.999622031273466
"ENSG00000169057.24","ENSG00000169057.24","MECP2",0.195428257929441,4.37290955666247,0.0523638621000829,0.819893454211226,0.999622031273466
"ENSG00000188186.10","ENSG00000188186.10","LAMTOR4",0.142201092579485,8.04350291717988,0.0523564866193847,0.819917938705625,0.999622031273466
"ENSG00000131473.17","ENSG00000131473.17","ACLY",0.177501669731,6.3722830377778,0.0523288090031819,0.819964694808687,0.999622031273466
"ENSG00000184743.13","ENSG00000184743.13","ATL3",0.216533874489758,5.04720206775018,0.0523240522453075,0.819968026772716,0.999622031273466
"ENSG00000100150.20","ENSG00000100150.20","DEPDC5",-0.246413178660867,1.60903372455866,0.052300310986847,0.819990509237664,0.999622031273466
"ENSG00000135540.11","ENSG00000135540.11","NHSL1",0.220233391744856,4.02041890625087,0.0523089869279339,0.819992936878895,0.999622031273466
"ENSG00000126249.8","ENSG00000126249.8","PDCD2L",0.209008841234868,3.89943934793623,0.0522976609375818,0.820008215011066,0.999622031273466
"ENSG00000068001.14","ENSG00000068001.14","HYAL2",-0.200548513441163,4.27908567758762,0.0522701887946315,0.82006019554052,0.999622031273466
"ENSG00000013374.17","ENSG00000013374.17","NUB1",-0.197787204476753,5.86124399029575,0.052245091103746,0.820103304332363,0.999622031273466
"ENSG00000107872.14","ENSG00000107872.14","FBXL15",0.202563098639611,4.69448535620999,0.0521869503718811,0.820197726650442,0.999622031273466
"ENSG00000100764.14","ENSG00000100764.14","PSMC1",-0.193871918028325,4.22742623419454,0.0520753413170583,0.820371727852307,0.999622031273466
"ENSG00000075624.17","ENSG00000075624.17","ACTB",-0.0794779718000047,11.2310037521774,0.0520075006457012,0.820508545085504,0.999622031273466
"ENSG00000110042.8","ENSG00000110042.8","DTX4",0.212400562272946,3.30196488634344,0.0519622456519772,0.820576917052561,0.999622031273466
"ENSG00000169062.15","ENSG00000169062.15","UPF3A",-0.205988190002647,5.86557995984596,0.0519516379965941,0.820602095257987,0.999622031273466
"ENSG00000173660.12","ENSG00000173660.12","UQCRH",0.10012691012265,9.69816459354004,0.0518208063924133,0.820825365936584,0.999622031273466
"ENSG00000168264.11","ENSG00000168264.11","IRF2BP2",-0.175245949708747,7.51969021851673,0.0518145772048628,0.820835896054597,0.999622031273466
"ENSG00000187790.11","ENSG00000187790.11","FANCM",0.252658035158563,1.8957146480052,0.05179908019841,0.82083790126637,0.999622031273466
"ENSG00000243007.1","ENSG00000243007.1","RPL12P35",0.208053308510753,1.86233424195305,0.0517810107707518,0.820872731404892,0.999622031273466
"ENSG00000153113.24","ENSG00000153113.24","CAST",-0.180921434515396,7.36146814090868,0.0517727274531529,0.820906948169784,0.999622031273466
"ENSG00000148218.16","ENSG00000148218.16","ALAD",-0.20270056575753,4.50792653461732,0.0516784014315016,0.821056678509394,0.999622031273466
"ENSG00000260136.6","ENSG00000260136.6","CTD-2270L9.4",0.230831689165768,2.53477176497079,0.0516228497697914,0.821141947145323,0.999622031273466
"ENSG00000076554.16","ENSG00000076554.16","TPD52",0.134132783891371,8.24302000701031,0.0516320646482931,0.821146272411364,0.999622031273466
"ENSG00000158092.7","ENSG00000158092.7","NCK1",0.211068992032756,4.80078717724426,0.051619427986582,0.821165740476063,0.999622031273466
"ENSG00000228506.2","ENSG00000228506.2","RP11-98I9.4",-0.233216213455937,2.43861475746235,0.051429597090219,0.821468080807647,0.999622031273466
"ENSG00000242692.1","ENSG00000242692.1","RPS27AP1",0.190805900925973,3.28112117351173,0.0514243497140903,0.821494599331238,0.999622031273466
"ENSG00000198160.15","ENSG00000198160.15","MIER1",0.183158858031359,6.73926553710799,0.0513843790473872,0.821568340840102,0.999622031273466
"ENSG00000069974.16","ENSG00000069974.16","RAB27A",0.193975734905374,3.22420862697216,0.0513545540100644,0.821597404232079,0.999622031273466
"ENSG00000225178.5","ENSG00000225178.5","RPSAP58",0.163253195070607,6.67722989635408,0.0513587001978174,0.821612106934612,0.999622031273466
"ENSG00000219222.1","ENSG00000219222.1","RPL12P47",-0.205012391509848,1.90681988929199,0.0513031496970939,0.821688416480816,0.999622031273466
"ENSG00000153551.14","ENSG00000153551.14","CMTM7",0.205250036429279,4.68650808568928,0.0512356369776752,0.821820686904969,0.999622031273466
"ENSG00000171861.11","ENSG00000171861.11","MRM3",-0.211739553678832,3.19460898561332,0.0512229069049438,0.821828003969341,0.999622031273466
"ENSG00000139496.16","ENSG00000139496.16","NUP58",0.196180796542004,5.74550647631121,0.0511973645786446,0.821885394217012,0.999622031273466
"ENSG00000078902.16","ENSG00000078902.16","TOLLIP",-0.213597115014284,4.63924919017965,0.051159449340562,0.821947251459626,0.999622031273466
"ENSG00000112996.11","ENSG00000112996.11","MRPS30",-0.198616251747907,6.00736126642374,0.0511439529379619,0.821978254454491,0.999622031273466
"ENSG00000115947.14","ENSG00000115947.14","ORC4",-0.198494668804712,4.9148897851304,0.0511414735750291,0.821980930455296,0.999622031273466
"ENSG00000148842.18","ENSG00000148842.18","CNNM2",-0.239935805070044,2.01596097149961,0.0511470850598373,0.821981835534531,0.999622031273466
"ENSG00000279141.4","ENSG00000279141.4","LINC01451",-0.264417256886187,1.18843808744174,0.0510870498555869,0.822104655650023,0.999622031273466
"ENSG00000170633.16","ENSG00000170633.16","RNF34",-0.216435474958075,6.02177575879778,0.0510267028296633,0.822179790750666,0.999622031273466
"ENSG00000076864.20","ENSG00000076864.20","RAP1GAP",0.253571018174608,2.04798473929437,0.0509507225013879,0.822280576732307,0.999622031273466
"ENSG00000165244.7","ENSG00000165244.7","ZNF367",-0.224517482570427,2.81966959803511,0.050949226470593,0.822292168787265,0.999622031273466
"ENSG00000162819.12","ENSG00000162819.12","BROX",0.178837385567918,5.87965712075542,0.0509041522776389,0.822389173133394,0.999622031273466
"ENSG00000137171.15","ENSG00000137171.15","KLC4",0.241173691154311,4.2058507481158,0.0508939997706958,0.822403630809905,0.999622031273466
"ENSG00000143952.20","ENSG00000143952.20","VPS54",-0.236881076332108,3.87225183231709,0.0508832006536634,0.822412918112667,0.999622031273466
"ENSG00000083544.16","ENSG00000083544.16","TDRD3",-0.223061500770858,4.23860519188019,0.0508365001484111,0.822484854272279,0.999622031273466
"ENSG00000099817.12","ENSG00000099817.12","POLR2E",-0.18776241243432,6.77473240498059,0.0508405211629541,0.822498325905665,0.999622031273466
"ENSG00000117707.16","ENSG00000117707.16","PROX1",-0.199816443786518,4.63918207999391,0.0508175770938205,0.822533836976065,0.999622031273466
"ENSG00000166478.10","ENSG00000166478.10","ZNF143",0.245197061873776,3.69170912109138,0.0506786536371247,0.822763113088671,0.999622031273466
"ENSG00000141627.14","ENSG00000141627.14","DYM",0.23121698346216,3.60012408363316,0.0506209551577319,0.822870065935029,0.999622031273466
"ENSG00000177989.14","ENSG00000177989.14","ODF3B",-0.251461238606525,2.1566723014511,0.0505291421830202,0.823016406561577,0.999622031273466
"ENSG00000054118.15","ENSG00000054118.15","THRAP3",-0.173662231803473,6.55095974895401,0.0504848172390269,0.823110268393205,0.999622031273466
"ENSG00000173214.7","ENSG00000173214.7","MFSD4B",0.21811291911435,3.31417525986452,0.05040599278941,0.823224290082441,0.999622031273466
"ENSG00000143624.14","ENSG00000143624.14","INTS3",-0.22617117197387,3.39792697560763,0.0503133572429354,0.823386425240919,0.999622031273466
"ENSG00000151532.14","ENSG00000151532.14","VTI1A",0.206141763038086,3.33345232135211,0.050252244359025,0.823501442717955,0.999622031273466
"ENSG00000181019.13","ENSG00000181019.13","NQO1",-0.134277750529314,8.92790720171473,0.0501715959441782,0.82364946024525,0.999622031273466
"ENSG00000122778.10","ENSG00000122778.10","KIAA1549",-0.231479027829402,2.47387453168027,0.0501121126092053,0.823720910570135,0.999622031273466
"ENSG00000126217.21","ENSG00000126217.21","MCF2L",-0.269197922812736,3.10865962421065,0.0500918729317184,0.82377242518777,0.999622031273466
"ENSG00000246273.8","ENSG00000246273.8","SBF2-AS1",-0.220457966070776,1.94201156289482,0.0500463156722779,0.823857016892316,0.999622031273466
"ENSG00000226439.3","ENSG00000226439.3","RP11-621K7.1",0.206690232438629,2.36855055271123,0.0500246607957854,0.82388329553522,0.999622031273466
"ENSG00000140307.11","ENSG00000140307.11","GTF2A2",-0.149233204843128,7.2427768367951,0.04999763239711,0.823951309519763,0.999622031273466
"ENSG00000162972.10","ENSG00000162972.10","MAIP1",0.202160893804671,5.70642438804169,0.0499934874687222,0.823957678144658,0.999622031273466
"ENSG00000143190.23","ENSG00000143190.23","POU2F1",0.201048543561194,4.01112190210876,0.0499841224988537,0.823969977664042,0.999622031273466
"ENSG00000151876.13","ENSG00000151876.13","FBXO4",0.19860973691967,3.07774993120272,0.0499660461127945,0.823986405828193,0.999622031273466
"ENSG00000197045.13","ENSG00000197045.13","GMFB",0.19911693411467,5.02647889472608,0.0499626241535368,0.824009562207607,0.999622031273466
