"gene_id","gene_name","logFC_Colon.Normal","logCPM_Colon.Normal","PValue_Colon.Normal","FDR_Colon.Normal","logFC_Metastasis.Nodo.Linfático","logCPM_Metastasis.Nodo.Linfático","PValue_Metastasis.Nodo.Linfático","FDR_Metastasis.Nodo.Linfático"
"ENSG00000134255.14","CEPT1",-0.668122061970487,1.70360767819368,0.754224450677876,0.941145232290211,1.03935840770344,1.81528269267519,0.28277984770095,0.832690308005133
"ENSG00000120332.16","TNN",-2.88593265989719,0.809108965308751,0.754255549609558,0.941145232290211,-4.68911098305691,0.347848975685734,0.0266232992793287,0.3958908926174
"ENSG00000119537.18","KDSR",-0.55510010865196,4.93740288791885,0.754282378892126,0.941145232290211,0.610526019785906,5.02085585497502,0.401332084436968,0.90614121079239
"ENSG00000188693.8","CYP51A1-AS1",-0.80634843163484,-0.188921466216674,0.754414462726524,0.941242599629276,-1.24066225306573,-0.856546584513785,0.522160629862341,0.956738771505916
"ENSG00000002919.15","SNX11",0.591002525583189,3.54027795287968,0.754480066927084,0.941242599629276,-0.489528260122806,2.76682215827958,0.572042592853185,0.971206376717824
"ENSG00000165972.13","CCDC38",0.727118908194199,-0.150043190974911,0.754532237662409,0.941242599629276,-1.96670840569077,-0.807265797029085,0.136687197865029,0.64576792037801
"ENSG00000144029.12","MRPS5",0.349203993708371,6.80952519887298,0.754544339205153,0.941242599629276,0.841008803781249,6.9138036953268,0.111761433295455,0.602874744006528
"ENSG00000140992.19","PDPK1",0.528172881900456,4.94985838470629,0.754585140157383,0.941242599629276,-0.161313380590666,4.34035523241241,0.817119023435841,1
"ENSG00000197063.11","MAFG",-0.787354136711243,4.25429969473241,0.754760887318041,0.941323454018403,-1.08011752517511,3.89949534708442,0.152390480076109,0.672492519854304
"ENSG00000084676.16","NCOA1",0.594015299439319,4.24196007428743,0.754767868380868,0.941323454018403,-0.879070910547303,3.74425332529617,0.406231030915697,0.909134645577312
"ENSG00000130511.16","SSBP4",0.745656636243362,2.19118468410799,0.754861045369767,0.941323454018403,-0.381947693672487,2.33701624447046,0.69155107337735,0.989527785953476
"ENSG00000164197.12","RNF180",-0.985559977668929,0.201525728505596,0.754880855146515,0.941323454018403,-1.62271628261309,-0.299907467354093,0.276757764530063,0.82690736916713
"ENSG00000011007.12","ELOA",0.590129982810607,4.19105323078582,0.754903369482883,0.941323454018403,0.514756205839478,4.13913282900924,0.553189643246165,0.966035191971955
"ENSG00000236735.3","RPL31P63",-0.536547388709247,3.03857402732211,0.754919654772184,0.941323454018403,0.314768317298274,3.06434561239869,0.707535262321392,0.993138330463645
"ENSG00000106052.14","TAX1BP1",-0.317450945297809,7.27182472141811,0.755144498531864,0.941547754718641,0.433878949742547,7.68071469902828,0.433117814670175,0.923650860486517
"ENSG00000158125.10","XDH",-0.95076307362938,3.34523757111188,0.755288445518912,0.941588479543168,-0.965657473532015,3.24952492444633,0.511457628322782,0.953506984004037
"ENSG00000204228.4","HSD17B8",-0.628914587108432,4.14427882482956,0.755289821823569,0.941588479543168,1.22471310752769,4.47352935746631,0.0750282247777694,0.526189665670694
"ENSG00000134215.16","VAV3",-0.470575095581857,5.31746750774112,0.755327995977059,0.941588479543168,0.608968072687871,5.4315051500678,0.35393765666811,0.883075699229752
