,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000151575.14,-0.0013090518,-0.03149115,0.032292895,0.04607827,0.08184713,-0.025577096,-0.014143321,0.014202214,0.019098172,0.11034212,0.04236946,-0.06326929,0.013142022,0.04692295,-0.12264637,0.054029174,0.047592107,-0.018260228,0.025590356,0.081328936
ENSG00000128923.11,-0.093566,-0.026948888,-0.0098191695,0.02351269,-0.02722474,0.11385117,0.028169295,-0.053149957,-0.0422721,-0.0054559116,-0.08384272,-0.03370403,-0.04293081,-0.021157319,0.0019182656,0.060275186,0.04711588,-0.12161683,0.011048409,0.07415854
ENSG00000157456.8,0.056163374,0.05267313,-0.13832092,-0.0013353393,-0.12890534,-0.10589458,0.21801059,0.047425933,0.27356204,0.06224187,-0.11170459,-0.021439303,0.106322594,-0.055349115,-0.083539315,0.06347689,0.00013469433,-0.116763294,0.06261085,-0.12274586
ENSG00000157483.9,-0.06070511,-0.0699435,-0.024805507,-0.0476274,0.089864664,0.040057223,0.094130605,0.010939847,0.037941203,0.07431158,-0.035607092,-0.059239678,-0.07249091,0.028882556,0.0316995,-0.076902695,-0.039891824,0.038768742,0.057995826,-0.0067803417
ENSG00000140297.13,-0.013811608,-0.10660821,0.0789628,-0.13332477,0.17583002,0.066937424,0.046973493,0.10994334,-0.06463895,-0.040710118,0.116024576,-0.17233166,-0.012221727,-0.00048051574,-0.08460029,-0.09805294,0.1315767,0.010876838,-0.12347579,0.12308485
ENSG00000182718.18,-0.04157418,0.104236424,0.025272584,-0.08645253,-0.10917848,0.015865143,-0.09822425,-0.053331044,-0.09844368,-0.10221413,-0.042743664,0.05333281,-0.11052218,-0.027260007,-0.0325895,-0.024138592,0.023581471,-0.005281294,-0.13779409,-0.039435804
ENSG00000128915.12,-0.01699052,-0.021560637,0.07173206,-0.030775292,0.07497826,0.073878534,-0.028872674,-0.0059059877,0.0054416675,0.07805916,0.0052890494,-0.07039329,0.046826284,-0.009694798,-0.00023983621,5.971986e-06,-0.0025316374,-0.0584241,0.005731136,0.099830575
ENSG00000198535.5,0.03665408,-0.029979628,0.014981744,0.0045525054,-0.037837546,0.0892428,0.064212844,-0.037115794,0.07531277,-0.040089794,-0.09336389,0.033064604,-0.049889036,-0.067605294,-0.1016904,0.06639544,-0.042261906,0.038951863,0.050465047,0.05045405
ENSG00000166128.13,-0.05377741,-0.024004174,-0.029085582,0.1007845,0.048052374,0.051903788,-0.011547284,0.022054605,-0.028379912,0.070278615,0.038363717,-0.045469284,-0.044436533,-0.07634571,0.028664218,0.022620628,-0.116258845,-0.0073175025,0.05264242,0.070284255
ENSG00000138613.14,0.016287854,-0.02250328,0.018686358,0.05782589,0.06874811,0.021381613,0.02585442,-0.0019204068,-0.005825429,-0.024176516,-0.08273548,-0.02803292,-0.056025222,0.011686729,0.008989363,-0.007254012,0.0056827078,-0.06147459,0.014961029,0.077774554
ENSG00000074410.14,0.04698604,-0.017721916,0.043978464,-0.0074945255,0.09773119,-0.07586688,-0.062399685,0.029245738,-0.027629094,0.0151246665,0.018396977,-0.038441256,-0.116650775,-0.10408273,-0.07686232,-0.017101802,-0.00833107,-0.13694455,-0.027220158,-0.010637214
ENSG00000035664.11,0.017296344,-0.085667394,-0.04426404,0.07543316,0.098777,0.061902214,-0.0019410958,-0.07519129,0.027348658,0.050786998,-0.012822088,-0.049141575,-0.01698077,0.006915176,-0.040684897,-0.022955235,-0.051033754,0.037715588,0.020205842,0.015586351
ENSG00000028528.15,-0.07486305,-0.07737053,-0.0032276188,0.088038094,0.016399542,0.071941584,0.0060071796,0.042658396,-0.00038650716,0.0006489008,-0.0032852034,-0.076029494,-0.012927314,0.033920914,-0.056218237,-0.030312596,0.01739554,-0.09802228,-0.06492983,0.020468727
ENSG00000103671.10,-0.05577271,-0.009871145,0.027217492,0.056075577,0.07083104,-0.024753291,-0.008616864,0.0146072805,0.089087956,0.04442583,0.030989636,0.04178266,0.002663713,-0.05359111,-0.024775062,0.0366643,-0.08126415,0.028073812,-0.075238116,-0.011594527
ENSG00000090487.11,0.09256567,-0.10913037,0.08845549,0.006306868,-0.086672075,-0.025165532,0.11976148,-0.11916924,-0.064643025,0.16556624,-0.10140494,0.032098245,0.041762553,0.039633617,-0.07388618,0.13457555,0.023780081,-0.019605983,-0.021376265,-0.04552642
ENSG00000186198.4,0.0045899414,0.004376871,0.08541553,0.06834372,-0.0073465775,0.0976257,0.020622583,0.005461243,0.07488531,-0.051235296,-0.0072423657,-0.0032159952,-0.12458623,-0.033992592,0.021191094,0.07468157,0.052822024,-0.01905386,-0.034025364,0.08805248
ENSG00000166855.9,0.0033929225,-0.10417723,0.010752014,0.060119182,0.079942696,0.092722975,0.08883454,0.073334865,0.092056945,0.07578686,-0.011845895,-0.02339696,-0.027147502,0.04208805,-0.021050565,0.029981112,0.049088024,0.044454053,-0.019530004,-0.047467433
ENSG00000138617.16,-0.04385242,-0.037665177,0.019001462,0.11138746,-0.007480445,-0.060587924,0.016992973,-0.07967693,0.030351367,-0.024486665,-0.044786457,0.025071073,-0.008343587,0.057832457,-0.0459941,-0.063706465,-0.0993829,-0.07071339,0.040404767,-0.0015852875
ENSG00000074603.19,0.021392152,0.0065518254,0.0065194787,-0.000640527,0.06548404,-0.028365018,0.050237577,0.027463887,0.027435148,0.07020676,-0.0750149,0.04794231,-0.036758866,0.030672174,-0.07668203,-0.06748021,-0.065803245,-0.0064100735,-0.05144086,-0.021367464
ENSG00000074696.13,0.051431052,-0.060696747,0.0431953,0.0606753,-0.055669628,-0.07508962,0.036730297,0.09753226,0.08501154,-0.032163057,-0.045838982,-0.11622278,-0.05835491,-0.034087583,-0.15431583,-0.083836436,0.028393297,0.0146226855,-0.06869664,0.09695253
ENSG00000138614.15,-0.055708528,-0.042473733,0.044089757,-0.0046000686,0.046342824,0.038879,-0.03704559,-0.010873247,-0.006739985,0.03557125,0.0037809906,0.06914971,-0.04072034,0.052631028,-0.048371263,0.053899176,-0.04458663,-0.074496426,0.04401835,0.029374596
ENSG00000174485.16,-0.0038408614,-0.08173294,0.05909286,0.051168703,-0.021543147,-0.046590727,0.028017828,-0.050291713,-0.008897565,0.048981592,-0.08709815,0.036736585,-0.054509647,-0.013110062,0.007522742,-0.06043514,0.003760501,-0.08105878,-0.058387123,-0.023972625
ENSG00000166938.13,0.039558217,0.0063446295,0.019742027,-0.008096786,0.059520382,-0.009348424,0.07133565,-0.06290266,-0.025290985,0.028637085,0.019077592,0.095570214,-0.049745232,0.021850696,0.011493355,-0.08563193,-0.03991875,-0.10106727,-0.0065989313,0.05249065
ENSG00000075131.10,-0.021106578,-0.07347556,-0.07057376,0.07203118,-0.015256668,-0.051039632,-0.049269862,-0.10089301,0.013689687,0.068305336,-0.009675566,-0.083474465,0.07738206,0.0266999,-0.18581276,0.020736415,-0.10557241,0.03166475,-0.10456751,0.10899959
ENSG00000169032.10,0.05488884,-0.07632629,-0.050656024,-0.0723113,0.033861436,0.07532848,0.010264845,0.098469235,-0.07773704,0.028990302,-0.14061151,-0.0714285,-0.10651635,-0.047549225,-0.13228726,0.0694662,0.11792987,-0.13760673,-0.092723206,0.03876413
ENSG00000174446.13,-0.053052377,-0.15418643,0.013428401,0.15949179,-0.047272597,-0.11493901,-0.03911602,0.060421437,0.11901961,0.008912892,-0.001344854,0.04623543,-0.017390009,-0.022409396,-0.010630184,-0.07010635,0.055750158,-0.12894437,-0.0058432664,-0.009571808
ENSG00000174442.12,-0.077746615,-0.01693874,-0.049227647,0.075888336,0.07325709,0.03325278,0.10417265,0.050959814,-0.07425483,-0.013385286,-0.117801405,-0.04833793,0.09046551,0.0046543996,-0.008513304,0.0017743162,0.0049669524,-0.06256404,0.0117932325,0.023242803
ENSG00000166949.17,-0.046904113,-0.09305808,0.02828782,0.06737465,0.06853096,0.038628966,0.013419028,0.042350788,0.05455247,0.034823317,-0.0584503,-0.059277672,0.01938688,0.02444275,0.0065552182,0.060859837,0.024115691,0.025699008,0.023595689,0.052540537
ENSG00000137764.20,-0.038824975,-0.06587568,0.053413916,-0.035603184,-0.022666523,0.0039118617,0.07403186,-0.029996373,0.05878383,-0.0022858235,-0.09772303,-0.011560996,-0.06014479,0.04374443,-0.052323934,0.031241655,0.029689305,0.0005047028,0.05531703,0.060610574
ENSG00000033800.14,-0.13184166,0.016256843,-0.059698664,0.063665494,0.10943575,0.022908878,0.12671934,-0.0858445,-0.06260566,0.010207398,-0.06500719,-0.011473637,-0.038927615,0.06077458,-0.010716514,-0.013226187,-0.06006,0.0611855,0.008940984,-0.037313066
ENSG00000169018.6,0.014781707,-0.02998692,0.08619244,0.087914795,-0.03186026,0.025744954,0.014141221,0.020324022,0.037279494,-0.04430093,-0.028284952,-0.0659773,-0.032942463,-0.052265827,-0.083146475,-0.019021846,-0.04954654,-0.026514415,-0.08023418,0.04233298
ENSG00000138604.10,-0.019109813,-0.06906407,-0.005954659,-0.031849727,-0.015707053,-0.006717938,-0.022996098,-0.11409015,-0.021753797,-0.0465176,-0.00508184,0.11192081,-0.062128946,-0.10711669,-0.015905496,-0.05208276,-0.13606784,-0.10828416,0.04655339,0.029341737
ENSG00000137807.16,-0.012716895,-0.05383576,-0.12164598,0.08856689,-0.021918813,0.014219236,-0.058504887,0.051973443,0.019524796,0.08463707,-0.03172323,0.056874238,0.0060632774,-0.068875946,-0.06607171,0.017389681,0.020435013,-0.12471752,0.054695517,0.09186986
ENSG00000137831.15,0.061586067,-0.030723307,-0.022107553,0.005666868,0.048386626,0.02511129,-0.019160653,-0.09737034,0.06665274,-0.0007728219,-0.03285207,0.07630421,-0.04516377,-0.0040398454,-0.014183363,-0.10987829,-0.090943575,0.021688448,-0.0034908955,0.09810105
ENSG00000129028.9,0.065650776,-0.108928464,0.032197725,0.006858779,0.026335023,0.0065424894,-0.039458603,-0.02833814,0.021585137,0.07568939,-0.042181857,0.060993195,-0.013067392,-0.13701546,-0.0753201,0.04353705,0.010725319,-0.0012924449,-0.01643879,0.012220008
ENSG00000137817.17,-0.00780151,-0.05016364,-0.014879387,0.11435489,-0.030661013,-0.05119258,0.010291165,-0.02217566,0.09760006,0.0058930973,-0.048898146,0.042064738,-0.104805805,-0.028967764,0.006541779,-0.07214253,-0.09259893,0.03925323,-0.027634816,0.038594406
ENSG00000140463.14,-0.056754366,-0.08644438,-0.04010595,0.052908786,-0.037744466,0.010914651,-0.06272623,-0.052028406,0.064537175,-0.0017643534,-0.09989994,-0.04612899,-0.10210181,-0.0043568676,-0.11801069,-0.04925452,0.016956702,0.03520803,-0.016652577,0.0786555
ENSG00000103855.18,-0.033398375,-0.15510264,0.0499802,-0.014269598,-0.035480224,0.044761505,-0.02253312,0.050465286,0.12969886,0.14414951,0.035119854,-0.041074783,-0.086344406,-0.06978559,0.04027669,0.0029731898,-0.024711892,-0.006996621,-0.026239578,-0.03277463
ENSG00000140464.20,0.06020003,-0.0454971,0.016045552,0.053367198,0.08331034,0.022485398,-0.0043813707,-0.011543589,-0.06477737,0.026433246,-0.0732304,0.07756743,0.040803153,-0.0843879,-0.04858141,0.08753771,-0.053002268,0.034751438,0.05691531,0.1099121
ENSG00000179151.13,-0.013476162,0.038080644,-0.022305341,0.10250763,0.06279576,-0.027391737,0.07410294,-0.08241867,0.06823945,-0.042319063,-0.105431475,0.048652567,0.06081681,0.029438289,-0.013689081,-0.033743724,0.02362487,0.012488176,0.034034956,0.101419374
ENSG00000140474.14,0.024666639,-0.081811264,-0.025802352,0.07080791,0.037680384,0.04841023,0.0364634,0.04467693,0.049775783,-0.032822736,-0.043238845,0.014618394,-0.025189774,-0.06277726,-0.069569595,-0.019999089,-0.018992813,-0.022139918,0.009996877,0.030082453
ENSG00000178802.18,-0.03525669,-0.050501548,0.015930722,0.0089033265,-0.035738662,0.0050296537,0.09874671,-0.08388741,0.12317257,-0.024192492,-0.05715309,-0.037137337,0.014747265,-0.049591824,-0.009979929,-0.073790275,0.048730314,-0.10586673,0.039096624,-0.03098635
ENSG00000198794.12,0.00494682,-0.08409215,0.019301139,0.020697469,0.00028626504,-0.028108139,-0.008022326,-0.031284954,0.03723533,0.025892619,-0.06141496,0.086946905,0.0037960706,-0.02093915,-0.023126697,-0.050697945,-0.0927323,-0.0398216,-0.035922013,0.038716428
ENSG00000138621.12,0.05204485,0.016844446,-0.016781893,-0.00064654986,0.10525533,-0.08268639,0.1350808,-0.0924488,0.019077461,0.028215528,0.035389584,0.03361757,0.0029916384,-0.03179703,0.020663837,-0.07602632,-0.0906994,-0.03811192,0.014755919,0.03757434
ENSG00000140398.14,0.009569645,0.02150635,0.0010649972,-0.014807093,0.029199144,0.10991812,0.08608774,-0.055938974,-0.032708276,0.069285005,-0.05635845,-0.045106474,0.00626288,-0.08001105,-0.0405107,0.046747513,-0.0051577403,0.02433168,-0.0025979646,0.072917216
ENSG00000173548.9,-0.051191915,0.040494293,0.016609583,0.095494956,0.0768374,-0.025385791,-0.0017047466,-0.009242683,0.11672569,0.01996454,0.028346503,0.060433257,-0.096827,0.023896594,-0.059691917,0.06507568,0.009842455,-0.009377869,0.05289146,-0.029516324
ENSG00000140367.12,-0.09412633,0.020140441,0.0045308676,0.029196573,0.04699992,0.018935282,0.089224406,-0.0011945016,0.069942676,0.018841516,0.026727032,-0.048109587,-0.055307504,-0.055497378,0.04124767,0.0066877785,-0.013960591,-0.0009072141,0.03995366,0.024740724
ENSG00000167196.14,-0.07598461,-0.05517675,-0.053334065,0.0840575,0.058045313,0.054669026,-0.03785105,-0.02058846,-0.015813462,0.035844952,-0.100217365,-0.041619387,-0.024772547,0.10031989,-0.009893869,0.020537393,-0.009468296,-0.006879372,0.03831602,0.108359456
ENSG00000140374.16,-0.042719733,0.038993806,0.035553932,-0.035307255,-0.0931285,-0.0446247,-0.047661338,-0.10419537,-0.15710361,0.07647029,-0.061499007,0.121721484,0.061372016,-0.055245727,0.04775422,0.003301205,0.028771667,0.10089064,0.044317525,-0.052726764
ENSG00000140386.13,0.011844158,0.0021859584,0.00574291,0.08023828,0.019325249,-0.033920154,0.06909217,-0.047225785,0.003547586,0.06760787,0.023217374,0.03955561,-0.05512536,-0.078754544,-0.0026172595,-0.06482158,-0.019458631,-0.006815634,-0.046850786,0.0396465
ENSG00000140391.15,0.20061712,0.02988651,0.1063219,-0.11886646,0.18912628,0.049027484,0.06798206,-0.10065694,0.016442543,-0.12207838,-0.021577805,0.1623639,-0.020006604,0.042957157,0.07539866,-0.080371864,-0.0034274927,-0.037443746,-0.027900275,0.110944875
ENSG00000173517.11,0.029828697,-0.08014979,0.093421824,0.09820627,-0.006831572,-0.05641522,-0.017864332,-0.08538268,0.060366355,-0.0062698,0.007017573,0.0046862075,0.009972171,-0.071018614,-0.064039335,0.028493144,-0.06618753,-0.07004575,-0.021348689,-0.034631554
ENSG00000140403.13,-0.012838157,-0.102345705,0.020517781,-0.03650405,0.015105934,0.013044004,-0.023846198,-0.06412631,0.04256184,0.06249213,-0.05775007,-0.07545052,0.025279691,-0.098387934,-0.021655153,0.035584774,-0.081503436,0.023655139,0.05226886,0.043820594
ENSG00000188266.14,-0.04199387,-0.09871909,-0.042987466,0.08739159,0.051019676,-0.041457485,-0.00115484,-0.07583081,-0.006902985,0.08310732,0.010452392,0.05831207,0.009302983,-0.010349276,-0.05378748,-0.050901104,0.024147337,0.020506537,0.018172072,0.069558375
ENSG00000041357.16,0.032357886,0.022899164,-0.026102405,-0.044549804,-0.10746295,0.063075185,-0.09201688,0.029310111,0.045594156,-0.0039689657,-0.04082293,-0.03101691,-0.036986303,0.013238302,-0.015752705,0.070727706,0.08504617,0.00014976852,-0.07388139,-0.047618043
ENSG00000103811.18,-0.13958272,0.039463475,-0.036785576,-0.13056941,-0.11443131,-0.0092528425,-0.05331699,-0.16579762,-0.034138598,0.07779809,-0.18482558,0.18128179,0.039694376,-0.12446211,0.10145292,-0.021420045,-0.050952557,-0.056985937,-0.114486165,0.13915026
ENSG00000166557.14,0.0043616137,0.058672603,-0.052688356,-0.05809762,0.029154805,-0.13864349,-0.025835302,0.15393183,0.032460634,0.09512476,0.12492775,-0.067641325,-0.10545871,0.050774954,-0.06714753,-0.29694462,-0.12022608,-0.0021298036,-0.04190667,0.23739076
ENSG00000136379.12,-0.06838425,0.045249,0.028473409,-0.05862354,-0.046173032,0.046766486,0.0666364,0.01719449,-0.046379093,0.0050872946,-0.09056538,-0.07655864,-0.04960687,-0.074800566,-0.037354063,-0.050227135,-0.015488531,-0.058668338,-0.010680024,0.089377485
ENSG00000103888.17,-0.081366464,-0.035229325,0.09339483,0.027329028,0.019705623,0.072009735,0.08882291,0.06967762,-0.079097286,-0.04012234,-0.085158885,0.08259446,0.0013813947,0.031970207,-0.0010532741,0.0036431302,0.047616422,-0.08064104,0.022983454,0.017416503
ENSG00000140598.15,-0.05044194,-0.04132623,-0.04648617,0.07586996,0.07596015,0.06243896,0.03360609,0.013315291,-0.050465338,0.0028533319,0.013730756,0.0072637945,-0.051768273,0.020670718,-0.033670317,0.008515589,-0.023777667,-0.08818776,-0.013161167,0.02372961
ENSG00000156232.7,0.0137550365,0.040875345,-0.017761221,0.070719175,0.08731082,0.015386532,0.068209745,-0.0053326325,0.031623904,0.069143124,0.03744696,0.021847844,-0.0432655,-0.013053973,-0.008885946,-0.054278396,-0.052362066,-0.081798464,-0.049235705,-0.03770981
ENSG00000176371.14,-0.0030069503,0.045574885,0.06769119,0.022163384,-0.006121887,0.1000764,0.08850733,-0.026385799,-0.035144888,0.0466226,-0.040086653,-0.020834278,-0.07466204,-0.06776641,-0.10661826,0.0055148364,-0.046978146,0.042225663,0.01781689,-0.036369473
ENSG00000197696.10,-0.008568512,0.009392895,-0.0010320756,0.03121307,0.04401357,0.024965765,0.07946753,0.03768312,-0.020974735,-0.025007555,0.013049779,-0.04120862,-0.03352395,-0.066209376,-0.063474394,0.047812436,-0.05810232,-0.05024371,0.030848315,0.073212445
ENSG00000166716.10,0.04003891,-0.023970729,-0.0039399746,-0.044109102,0.030076547,0.0014197491,0.078500904,-0.050639007,0.062900804,0.0910845,-0.014698987,-0.04237716,-0.035488762,0.0355962,-0.06726378,-0.02947332,-0.050550707,-0.07179671,-0.0043296055,-0.0076825484
ENSG00000073417.15,0.019428017,-0.005591688,0.06865874,-0.028295858,0.066494115,0.07241176,0.06043161,-0.03197531,-0.04181669,0.06471878,0.03854992,0.030353356,-0.0046234652,-0.009470305,-0.06030603,-0.024433719,0.0074528046,-0.032436386,-0.06501104,0.047635227
ENSG00000183655.13,0.003401609,0.03549668,0.036503363,-0.03341738,0.11088696,0.09921639,0.03017676,0.018938212,0.036563847,0.031830225,-0.008389343,-0.073330574,0.0072128177,-0.013927376,0.025118725,-0.014343541,-0.09895276,-0.10265368,-0.077877544,-0.022353875
ENSG00000181026.15,-0.07942572,-0.09161603,-0.04314883,0.102601364,-0.00797533,0.043311376,0.04889454,0.05229057,0.0015589995,0.09283363,-0.064261064,0.041548047,-0.028735189,0.047785867,0.03634464,0.04911621,-0.08192219,0.0022910389,-0.04125847,0.0018758276
ENSG00000172183.16,-0.06323345,0.050395258,-0.003661546,-0.052744824,0.051926855,0.050766088,0.08101668,0.022916613,0.02050374,-0.024971893,-0.01184825,-0.0962533,-0.027651073,-0.06952083,0.012694914,-0.08529557,-0.03617475,-0.01356049,0.029572397,0.12926523
ENSG00000140525.19,0.018802168,-0.057691175,-0.03970521,-0.0051214043,0.14399467,-0.07115152,0.070663504,0.020711364,0.027503407,0.04584705,-0.05052482,-0.109851256,0.0321633,0.03909872,-0.1436159,-0.009253668,-0.017049894,0.02973824,0.040378947,-0.0037355348
ENSG00000166821.9,-0.01945528,-0.030263508,-0.015860489,0.05023371,0.048257235,-0.03191309,0.07423426,-0.007492696,0.0462689,-0.010925469,-0.019494738,-0.024172906,0.032572225,-0.00190273,-0.067544505,-0.0137992725,-0.02025551,-0.062241297,-0.03338057,0.049501717
ENSG00000166825.15,-0.082585,-0.09555056,0.043820255,0.03809559,0.03151274,0.052960314,-0.033369023,0.019140208,0.095717326,0.07103617,-0.008548794,-0.053204846,-0.053632107,-0.036447857,0.011785562,0.006830563,0.025530437,0.04636232,-0.07969218,-0.003917518
ENSG00000140548.10,-0.0025617005,-0.09504782,0.05056009,0.029004605,-0.02560632,0.029766664,0.07488346,0.022940123,0.07614489,-0.0021675676,-0.1072567,-0.030894425,0.028828705,0.046046566,-0.025149493,-0.05961784,-0.00909508,-0.017143698,-0.017939772,0.0568836
ENSG00000182054.10,-0.0317588,-0.1914434,-0.018522892,0.054884307,-0.062477678,0.026718305,-0.10029434,0.12281556,0.0658164,0.20492597,0.16529818,0.25477165,-0.07971299,0.038090613,0.033281945,-0.13995709,-0.04189054,-0.14339699,-0.09517791,-0.086302266
ENSG00000185033.14,-0.011447725,-0.082265876,0.04812826,0.08116589,0.029216418,-0.007406396,0.015223671,0.016430793,0.04234777,0.031890493,-0.059035365,0.05596451,-0.00822191,0.052410644,-0.049610775,-0.07804472,0.05391343,0.012504238,-0.012807566,0.05567395
ENSG00000140577.16,-0.017354678,-0.023578675,0.055355594,0.054467358,-0.023091482,0.030445319,0.0037038769,-0.04823708,0.03385987,0.03942611,-0.02813771,0.0373949,-0.034999512,-0.06557506,-0.06808814,-0.034541585,-0.05251879,-0.024101164,-0.056239065,-0.03338305
ENSG00000140553.18,-0.08245563,-0.057442244,0.03213944,0.068212256,0.070612125,0.022515,-0.047969148,0.006939504,0.06934238,-0.015204977,-0.035287824,0.04295161,0.007055105,-0.004786487,-0.036524545,0.022161635,-0.046635695,0.03805003,-0.037134726,0.025304083
ENSG00000185442.13,-0.046640445,-0.060929015,0.059009857,-0.00813152,0.07369065,0.03706108,-0.045966215,0.009356876,-0.009397146,0.06542421,-0.074103154,0.003744723,0.022879424,0.03439519,-0.04323585,-0.013993318,-0.062821425,-0.04958082,-0.04551503,-0.013081147
ENSG00000185551.15,-0.09086119,-0.062036972,-0.024036579,0.026497204,0.056196325,0.070718035,0.007461074,-0.07522596,0.05219897,-0.07187297,0.0348679,-0.08648854,-0.04298007,-0.04705027,0.022007465,-0.00600617,0.00224121,0.016576037,-0.052111965,0.11520172
ENSG00000259485.2,0.05044014,-0.07109993,0.01404669,0.0641106,0.042066038,0.04704071,0.06844097,0.0512379,0.026006402,-0.012526451,-0.09517519,-0.032412272,-0.039221417,-0.0866478,0.022558294,0.03325061,0.06897628,-0.022769466,0.023470676,0.061786648
ENSG00000140450.9,-0.046265513,0.008370343,0.025945064,0.04201736,-0.0011885441,-0.044811096,0.0795006,-0.031364184,0.04258667,0.037981886,-0.0618461,0.009395445,-0.0006716873,-0.01848025,0.012215404,-0.049531322,0.015340151,-0.060244493,-0.051177386,0.026091076
ENSG00000140443.15,-0.12599842,0.008510683,0.0030100287,0.11719978,0.092979714,-0.060281407,-0.034700144,-0.045168336,-0.037519194,-0.05545698,0.005952529,0.0057566343,-0.07501403,-0.07314985,-0.06157056,-0.038237065,-0.00409792,-0.056372892,-0.061147355,-0.04597885
ENSG00000168904.15,-0.031236837,-0.07658358,-0.02091106,0.04360387,0.023100933,-0.006891372,0.050660096,0.0025240877,-0.05246638,0.04638463,-0.048318136,-0.026575986,-0.07298627,-0.020639498,-0.087107405,-0.05637289,-0.040893376,0.020746382,-0.015820181,0.01609548
ENSG00000140471.17,0.03953719,-0.093340985,0.038644403,0.00021709198,-0.015414654,-0.018822974,0.08275155,-0.106121734,-0.048686877,-0.025005205,-0.07437404,-0.07005387,0.008775981,-0.12035191,-0.003924405,0.035557866,-0.014710336,-0.08925236,0.0007596047,0.051241394
ENSG00000183475.13,-0.0076671257,0.006021308,0.057692606,-0.0056598745,-0.0597988,0.089208595,-0.0050973976,-0.09814771,0.074123755,0.051361594,-0.03188052,-0.096619055,-0.037406903,0.038679563,-0.13430966,-0.04146096,-0.0542598,0.041921355,-0.017541645,0.05051657
ENSG00000131873.7,0.040923055,0.008353515,-0.010400316,0.12343673,-0.018366719,-0.05404262,0.10845896,-0.017844122,0.07592829,-0.028650703,0.033063106,0.055687405,0.01823868,-0.098504685,-0.0965275,0.039722648,-0.024010109,-0.09648303,0.017787492,0.009922064
ENSG00000184277.13,0.019174552,0.018144358,0.09917529,-0.04242468,0.11597962,-0.060879212,0.05875275,0.02438446,0.08850562,-0.0049951044,-0.030306837,-0.04578519,-0.03461059,0.028230289,-0.047747638,0.0019261626,0.007107992,-0.034238752,-0.05513238,-0.014199636
ENSG00000185418.16,0.028930297,-0.09473583,-0.045552496,0.039476655,0.094555564,-0.042983275,0.10991294,0.017029818,-0.042916395,0.0541435,-0.056778748,-0.053941764,0.027939836,0.030503718,0.011813936,0.03412659,-0.1270983,-0.078583136,-0.0054809647,-0.023876397
ENSG00000161980.6,-0.003635763,-0.06637783,0.03127168,0.048012823,0.04336844,-0.017431706,0.10006663,0.10477626,0.12651932,0.12154972,0.08017477,-0.104621865,-0.011126742,0.07694525,0.05857546,-0.019601282,-0.08231136,-0.019015772,0.030474437,-0.012223633
ENSG00000161981.11,-0.07373455,-0.091169484,-0.016362777,0.06928339,0.15605493,-0.058116406,0.14493246,0.08089621,0.06799223,0.008122486,-0.0687865,0.13338304,0.28665465,0.078820296,0.03774945,-0.16225165,0.056300662,0.05120456,-0.02060654,-0.050735343
ENSG00000007384.15,-0.06159046,-0.06937794,0.060982257,0.04562084,-0.03382538,0.041116018,0.0063323183,0.0005030302,-0.022486405,0.07467258,-0.052629612,-0.028451536,0.02284115,-0.0066108457,-0.0068948274,-0.04340479,0.0021271552,-0.062288728,0.008665621,0.070428945
ENSG00000103148.17,-0.053768422,-0.024236685,0.0074961213,0.11362688,0.06389465,0.064678855,-0.037213165,-0.05079922,0.03322365,0.020891508,-0.10107433,-0.030991789,0.01245373,0.014542581,0.017929178,-0.053561404,0.019335486,0.04137343,-0.017385816,0.051877823
ENSG00000188536.13,0.043689713,-0.039045557,0.048198972,0.07029967,0.011002672,0.07620353,0.12083572,-0.0046061515,-0.056025304,0.04492742,-0.073803246,0.060929846,0.054027595,-0.037703615,-0.09579092,0.015268093,0.045589544,-0.05171998,-0.0053035137,-0.030444523
ENSG00000206172.8,0.017693236,0.024993157,-0.046720017,0.09440341,-0.055024102,-0.030857384,0.06927654,0.04469737,0.0798107,0.022239543,-0.10863038,-0.013304343,-0.058461573,0.048711464,-0.11641525,0.009874637,-0.030582197,-0.0007508073,0.062574275,0.10899351
ENSG00000007392.17,0.024518589,0.016110076,0.07495234,0.04555644,-0.02555403,-0.039561786,-0.041873943,-0.043408006,0.13394392,-0.014279344,-0.077393845,-0.1060612,0.02698658,-0.02370991,-0.07758527,-0.04587209,-0.068073444,0.033995967,-0.11157455,0.07693829
ENSG00000167930.17,0.07653144,0.056335054,0.038523905,0.11568072,0.011640933,0.034579944,0.039778214,0.04818364,0.039836153,0.026731635,0.014681803,-0.123036295,-0.019111166,-0.05894093,-0.025937034,-0.06922508,-0.087515004,-0.0538482,0.05809292,0.043021593
ENSG00000103126.15,-0.09565649,-0.06788181,0.058855906,0.06867595,0.020418309,-0.053278554,-0.026964752,0.02595442,0.012981387,0.037479926,-0.11140257,0.051606692,-0.001619595,-0.094353706,0.03870223,-0.014750552,0.0031675014,0.0038161792,-0.011196496,-0.012649631
ENSG00000007541.17,0.038010743,-0.068535306,0.046934552,0.07144937,0.041061394,0.064534664,-0.043557767,0.04782269,0.06359076,-0.0061634867,-0.088685796,-0.03308755,-0.032279857,-0.0067186756,-0.013768706,-0.048873935,-0.048114914,-0.039562076,-0.02389046,0.016058607
