,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
ENSG00000136861.18,0.3948,0.6052,-0.4271796655490573,2.4450053e-05,5.391401e-05,2.2928571428571427,5.16588785046729,0.2357142857142857,0.308411214953271,0.21387709331938237,0.5636780073400398,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000130347.13,0.3946,0.6053999999999999,-0.4280167941749895,1.6836826e-05,3.837223e-05,3.0142857142857142,3.9953271028037385,0.19285714285714287,0.21495327102803738,0.2559026856230377,0.3355048222020295,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000188176.12,0.3944,0.6056,-0.42885407055233904,4.7129133e-06,1.1560917e-05,1.2285714285714286,0.8060747663551402,0.06428571428571428,0.07242990654205607,0.11179714652833936,0.12736387092358653,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000125871.14,0.394,0.606,-0.43052906789232037,6.3783154e-05,0.00012239872,5.114285714285714,10.282710280373832,0.30714285714285716,0.40420560747663553,0.6238888315020614,1.0676588069633182,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000130762.15,0.394,0.606,-0.43052906789232037,2.792458e-05,5.209394e-05,3.2285714285714286,4.628504672897196,0.21428571428571427,0.25,0.2744112802953452,0.434728578683315,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000140743.8,0.394,0.606,-0.43052906789232037,4.9836573e-05,9.505483e-05,6.1571428571428575,6.990654205607477,0.2785714285714286,0.26869158878504673,0.4340823319811225,0.8418648484530251,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000112297.18,0.3938,0.6062000000000001,-0.43136678952128316,5.2373784e-05,8.851097e-05,8.428571428571429,6.661214953271028,0.34285714285714286,0.3598130841121495,0.639441284597162,0.6926580393958014,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000077147.16,0.3938,0.6062000000000001,-0.43136678952128316,0.0005068436,0.0006585641,53.26428571428571,61.10747663551402,0.85,0.8621495327102804,4.597745309671358,6.673058233718327,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000104671.8,0.3938,0.6062000000000001,-0.43136678952128316,0.00012952862,0.00027218755,15.57857142857143,23.41355140186916,0.34285714285714286,0.4696261682242991,1.073271014465895,2.2550595781941807,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000125846.16,0.3934,0.6066,-0.43304268036543,2.6768284e-05,1.0575809e-05,3.357142857142857,0.9252336448598131,0.06428571428571428,0.06775700934579439,0.1809262218442492,0.10156275185481617,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
