,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000100246.13,0.0180172,-0.12259975,0.04915969,-0.018290078,0.057656594,0.014417464,0.028270788,-0.03589647,0.04102406,-0.12103252,-0.03776432,0.014534411,-0.053258978,-0.02181107,-0.031922497,0.04429653,-0.056986302,0.04466102,0.0026034678,-0.121922575
ENSG00000244509.4,0.0697531,0.22836648,0.1597545,0.08300624,0.106903784,-0.08392556,0.1342594,0.092457905,-0.055085126,0.06651968,-0.009844851,0.10917867,-0.19736427,-0.105961315,0.08296479,0.048049506,-0.11098507,-0.032832105,-0.15820554,-0.0546361
ENSG00000100311.17,-0.019097641,0.055324722,0.08052298,-0.021666605,-0.05169758,0.0007535712,0.038490526,-0.046558466,-0.1073442,-0.001215508,-0.07509082,-0.03188672,0.1016726,-0.045164842,-0.05339077,0.028153656,0.02517154,0.05092197,0.0037294454,-0.06925978
ENSG00000100335.15,0.08808433,0.011665861,0.06270104,0.022241326,0.11014079,0.06273809,0.0037396809,0.057344843,0.040319264,-0.07760579,-0.012146912,0.043798137,-0.05064463,0.05202842,-0.11698134,-0.09898187,0.04832243,0.08893786,0.06197679,-0.117526755
ENSG00000133477.17,0.058994062,-0.023637353,0.017803425,-0.049040575,0.09577068,0.005149328,-0.102724336,0.061118674,0.035960704,0.021499384,-0.060992986,0.0035007235,0.12908846,-0.08173717,-0.066411726,0.031116264,0.022305846,-0.022547636,-0.030441606,-0.07725178
ENSG00000100372.15,0.010545612,0.025287371,-0.050389595,-0.043469194,0.10280929,0.04412949,-0.061460666,0.08394837,0.01450522,-0.087098695,0.031760525,-0.060854614,0.13626927,-0.05517683,-0.013390561,-0.026823122,0.031609967,0.06415415,0.062172204,-0.030057792
ENSG00000100401.20,0.10564958,-0.0020278702,0.038608175,-0.097895965,-0.024588663,-0.022119837,0.04781032,-0.06771876,-0.10911659,-0.022784939,-0.047453288,0.029799959,-0.07721524,-0.084461555,0.04816488,0.009541256,0.033597954,0.086566485,-0.0018575329,-0.0011125946
ENSG00000183864.5,0.043497644,-0.00944474,-0.0021589533,0.030394739,0.1055792,-0.022323135,0.0319184,0.14947295,0.0383095,-0.029170899,0.011380618,-0.035048462,-0.0057195975,0.08263366,-0.12763259,0.041581646,0.017423589,0.12447868,0.09783536,-0.069927715
ENSG00000100162.15,0.0026683926,-0.060858138,0.0108420625,0.036540475,0.05456124,0.004032667,-0.04656408,-0.001041052,0.010233779,0.03041139,-0.05265708,0.024741797,0.08400234,-0.022010773,-0.042290498,-0.09886856,0.0143244285,0.0914507,0.03867073,-0.1077588
ENSG00000198951.12,-0.017244212,-0.057807658,0.10436531,-0.046128724,0.12854058,-0.09501344,-0.060346156,-0.026592987,0.017725898,-0.12688664,0.034958232,-0.027569229,-0.06104474,-0.005005172,-0.038811717,-0.021447679,0.006353756,0.05404669,-0.02270083,-0.012335331
ENSG00000229891.2,0.057949144,-0.012413733,0.06771179,0.037001446,0.056115586,0.0021759935,-0.044101227,0.034137968,-0.07006062,-0.059642974,-0.007651715,0.04893986,0.011266538,0.058238585,-0.0022138173,-0.06609552,-0.0081511345,0.019037096,-0.022425832,-0.07320469
ENSG00000100227.18,0.049992222,-0.025488148,0.0943016,-0.110427655,0.06387454,0.0009783779,-0.04493642,-0.028039344,-0.0007912893,-0.04970519,-0.037755482,-0.059315536,0.079165556,-0.012140042,0.030078836,-0.019382926,0.056116365,-0.02117872,0.019741667,0.012421628
ENSG00000270022.3,0.13636065,-0.032675233,-0.016431542,0.05064635,-0.0474456,-0.03914763,0.06402093,0.11806152,-0.14554766,0.036968783,0.0705764,0.03796502,-0.040315762,-0.04602129,0.027843807,-0.04109053,-0.0055681295,0.09378965,-0.0045765503,-0.012645737
ENSG00000242247.11,-0.009833687,-0.09014295,0.06274641,0.1952883,0.13936773,0.1211399,-0.07722986,-0.28510118,-0.18228562,-0.10899739,-0.085422635,-0.04553367,0.122684814,-0.16652028,-0.16087691,0.11157243,-0.120874636,0.056455363,-0.029435996,0.0916725
ENSG00000100294.13,0.14186361,0.05737706,-0.05400025,-0.017200697,-0.022879565,0.025138412,0.03493357,0.010257513,-0.09830644,-0.07285592,-0.089252636,-0.014405348,0.04420101,-0.05068906,0.093236685,-0.031269044,-0.034067634,-0.017621102,0.00087827124,0.03066546
ENSG00000100304.13,0.031386558,0.03958944,0.0564629,0.024594856,0.081253015,-0.09553176,-0.021093853,-0.008021225,0.031199904,-0.035379272,-0.06633775,-0.06775095,0.06554461,-0.012408258,0.0039942074,-0.082890786,-0.0042128884,0.06997513,-0.027807906,0.011257256
ENSG00000100347.15,-0.0035839886,-0.06958033,0.049050737,0.052941676,-0.025996624,-0.06180185,-0.021853348,0.06630145,-0.058240194,0.04917047,-0.027740164,-0.08497781,-0.0029651555,-0.004562774,-0.039039787,-0.06967258,-0.03131974,-0.0977758,0.11365865,-0.04978228
ENSG00000188636.4,0.06459088,-0.050968546,-0.0076584136,-0.033159565,0.055179577,-0.06955342,0.03284809,0.043064017,-0.025957879,0.012237637,-0.075309545,0.010040105,0.025004908,-0.029716104,0.006502734,-0.054954227,-0.025059825,-0.036638618,-0.0026395102,0.04783763
ENSG00000100376.12,0.07103786,-0.06470799,0.087131195,-0.07051399,0.09177808,-0.042977355,0.008097485,-0.00930884,0.018511273,0.026624918,-0.040381506,-0.028686112,-0.056412805,0.038369723,0.0416226,0.031255912,-0.07222528,0.03291724,-0.018114336,-0.07496026
ENSG00000130638.17,0.067260765,-0.01809146,0.08707704,-0.11255841,-0.038943145,0.0020643987,0.082119025,-0.0700315,0.01695584,-0.056108046,-0.056914497,0.074477345,-0.038415693,0.06824257,-0.0065132426,0.01888393,-0.08924394,0.12129043,0.053808223,-0.018812891
ENSG00000205643.11,0.10829506,0.020795353,-0.05260879,0.0021753723,0.09467949,-0.049318675,0.07770909,0.043332536,-0.070051536,0.007364976,-0.022466987,-0.00400844,-0.03684417,0.030770112,0.016463213,-8.610005e-05,-0.066535324,0.08434,0.00988644,-0.012000253
ENSG00000075234.17,0.05318734,-4.9023103e-05,-0.0037732783,-0.10474538,0.06846619,0.009500697,0.030756319,0.09976951,0.015384796,-0.12339788,-0.06739894,0.06012981,-0.00044060842,0.03973199,0.017287955,0.039360054,0.053058956,0.15827419,-0.033887893,0.030711623
ENSG00000075218.19,0.071984984,-0.1761628,-0.025597831,0.02937816,0.07995545,-0.08878261,-0.0035023005,0.043138493,0.14297958,0.066757016,-0.09064905,0.19055422,-0.038354788,0.09812316,-0.057636328,-0.11945893,-0.00017337667,0.17555177,0.24487507,0.10072672
ENSG00000100416.15,0.012702769,-0.016871097,0.008056431,0.038154397,0.083630815,-0.08794974,0.022824362,0.020323873,-0.055187173,-0.016164452,-0.028979452,-0.014279808,-0.014100999,-0.039449893,0.04930635,0.008626909,-0.011602102,0.061800595,-0.014975157,-0.060443845
ENSG00000075275.18,0.031528916,-0.05781848,-0.03627096,-0.07194892,0.04408984,-0.03823573,0.043165598,-0.017058918,-0.06450546,-0.034722656,0.022064451,-0.043023936,0.014699846,-0.042643636,-0.045259617,0.041658513,-0.002082547,0.03653398,0.044353776,-0.050329033
ENSG00000075240.17,0.008974779,0.049421534,-0.029058345,0.031432964,0.085605614,-0.055019177,0.08271242,0.049094606,-0.0008769937,-0.061538015,-0.016896645,-0.028476674,0.047106363,-0.03093508,-0.037258595,-0.053816773,-0.07767316,0.06800669,-0.04007722,-0.017749343
ENSG00000100422.14,0.073437884,-0.012809774,0.060633592,0.009350859,0.0095404945,0.00048326515,-0.040248446,0.06662643,-0.054107606,-0.0048380876,-0.03218911,0.030890884,0.053164613,-0.022519624,0.028002344,-0.030794179,0.01322169,8.963677e-05,0.033449408,-0.023781395
ENSG00000260708.1,-0.0033415891,-0.104821935,0.032090157,-0.06695626,-0.027066069,-0.03284313,0.0946282,0.015047574,0.023930544,0.037447512,-0.0026416641,0.07625413,0.018849047,-0.08167189,-0.035447203,-0.0857565,-0.09319266,-0.027576042,-0.030890247,-0.039821584
ENSG00000054611.14,0.029463233,0.04416372,-0.061745636,0.027738148,0.10384275,-0.044467095,0.11498812,0.086414576,-0.03258698,0.00841486,-0.092637524,-0.04449265,-0.037753154,-5.858316e-05,-0.035581924,0.058873046,0.037104454,0.018097317,0.06059392,-0.12895736
ENSG00000100425.18,-0.009627178,0.039682772,0.07884321,-0.069668934,0.049301084,-0.0027358416,-0.029530868,0.0568035,-0.032389726,0.05443957,0.03045235,0.008422997,0.07336959,-0.0778087,-0.0053511113,-0.0717313,-0.062122487,-0.005083302,-0.02649145,-0.01987144
ENSG00000100426.7,-0.033419304,0.03672001,0.024532977,-0.10464154,0.078853495,-0.0036044852,0.028977346,-0.051283993,-0.033769153,-0.024831947,-0.09636235,-0.071467295,0.046109773,0.057353403,0.07431198,-0.048630465,-0.08830538,0.062837385,0.017521894,0.038954996
ENSG00000184164.15,-0.017156934,-0.07691993,-0.04640142,-0.06458692,-0.0096695125,-0.09003887,0.08556965,-0.0035885854,-0.012210116,-0.041806135,-0.030837579,-0.071949944,0.0013230806,-0.10186603,-0.0008107591,0.015553663,-0.056855746,0.006796324,-0.013567658,0.013496905
ENSG00000198355.5,-0.04259987,-0.05275258,0.026162656,0.023323057,0.00859092,0.023905892,-0.0040809643,-0.027311942,-0.049558107,-0.093789406,-0.05821741,0.052552693,0.0864974,-0.05602451,0.058173638,-0.086271614,0.048772335,0.027192418,0.04018555,-0.06876495
ENSG00000073169.14,0.05068306,-0.03544033,0.008318522,-0.06854309,-0.03175617,-0.061543554,-0.006112971,-0.0140166795,0.032538623,-0.026275445,-0.045690354,-0.035575334,0.029777259,-0.04068618,0.032413825,-0.01875266,-0.042323567,0.029032795,0.04315692,-0.057491627
ENSG00000196576.16,0.05486468,-0.022165827,-0.019745313,0.05039274,-0.049882095,-0.042944938,0.02653272,-0.024554934,-0.1325864,-0.097984836,-0.04467117,0.053697303,0.0064879307,-0.048233617,0.02544207,-0.04282234,-0.04538918,0.07008049,-0.004953459,0.032662973
ENSG00000100239.16,0.0632675,-0.02162199,0.09324928,0.016103763,-0.031971432,0.006879814,0.0028398284,0.0029864125,-0.09257105,-0.051405996,-0.067545325,0.013348108,0.025341222,-0.039666735,0.035569873,-0.06562626,0.020664029,0.014289294,-0.055394065,-0.0032075997
ENSG00000025770.19,-0.0013083606,-0.04277189,-0.034278512,0.014595594,0.093233906,-0.066621535,0.023920672,-0.03467578,-0.080250904,-0.018154284,-0.047440603,0.07985461,0.008739343,0.019596132,0.008478117,-0.06553615,-0.0012454364,0.07409712,0.006718473,-0.077889524
ENSG00000056998.20,-0.06845771,-0.05637307,-0.05321508,-0.13555141,-0.0018592615,-0.0008144986,0.0123926215,0.049020603,0.051397394,-0.013351069,-0.073027164,-0.026205676,0.085132346,-0.017778406,0.022038974,-0.09760989,-0.056740634,-0.057395346,0.047605492,-0.0669287
ENSG00000157399.17,0.008161203,-0.017472079,0.076754995,0.019315178,0.0006244226,0.03103257,0.082420096,-0.0023744095,0.040881593,-0.027302478,-0.020607576,-0.039437458,0.0836709,0.03654592,0.023105131,-0.022552777,-0.10617135,0.055610612,0.07312606,-0.032996137
ENSG00000183943.6,-0.010568158,-0.07632556,0.058376797,-0.07422077,0.06017628,-0.06770233,0.006886847,-0.034589395,0.003955708,-0.06396939,0.014954636,0.09703914,-0.03329715,-0.019418055,-0.00865212,0.04742049,-0.07446618,0.040320132,-0.032775544,-0.06973643
ENSG00000130021.15,0.032197647,-0.06899757,-0.009114688,0.031024288,0.032023102,-0.05898319,0.025205484,0.061639894,-0.0012824702,-0.013952731,0.058217604,0.015951473,0.043191023,-0.062020402,-0.0030602168,-0.027528817,-0.011526261,0.003753243,0.028541096,-0.083102845
ENSG00000101846.8,-0.040723044,-0.035543304,0.011555566,-0.11691624,-0.04349864,0.060011473,0.023712603,-0.0144173475,-0.029603688,-0.10553648,-0.01359286,-0.0908948,0.088031925,-0.059665952,-0.057572573,-0.10450461,0.030250914,-0.030756716,-0.0061847935,-0.058572177
ENSG00000101849.18,0.13194329,-0.13565062,-0.0030705675,0.025898103,0.040599547,-0.08187994,0.040862836,0.07354734,-0.025877612,-0.064582154,0.019148584,-0.057209685,-0.04328599,0.041671693,-0.003736157,0.025582636,0.028915314,0.09039684,-0.010209332,0.012737374
ENSG00000146950.13,0.071122564,-0.006509607,0.033046566,-0.061153516,-0.043740086,-0.030040525,-0.0181564,0.04540506,-0.06698064,-0.02935613,-0.039568026,-0.031708814,0.04718037,0.033212595,0.04025862,0.0293716,0.016608382,0.026902337,0.023483498,-0.033557657
ENSG00000047644.19,-0.048088495,0.033051804,0.05480148,-0.026652163,0.09389344,-0.044952434,-0.010852366,0.017803602,0.010675701,-0.031100912,-0.039521575,-0.033117842,0.029036053,0.07445866,-0.052388296,0.012338122,-0.09361998,0.07434201,0.006709179,-0.08695766
ENSG00000101871.16,0.053212047,0.04449427,0.11580981,-0.10798354,0.087024495,0.027788453,0.049807735,0.083619185,0.043311376,0.03822263,0.044540774,-0.070989355,0.087076016,0.054639913,0.06299303,-0.088051625,0.05101166,-0.05363169,0.09258817,-0.004774031
ENSG00000047648.23,0.09584723,-0.024603367,-0.034211043,-0.004823719,0.048807837,-0.083421074,0.04332482,0.060148038,0.021816187,-0.08352349,-0.09520772,0.07140756,-0.040528253,-0.06227717,0.025586085,-0.06053098,0.0036574728,-0.03246138,0.04289473,0.050815452
ENSG00000005302.19,-0.009177765,-0.07820351,0.070350155,0.05380581,0.12556088,-0.08838555,-0.018286835,-0.004707786,0.042314798,-0.01791995,-0.10144752,0.028640637,0.0670442,0.092434384,-0.04858946,-0.038044196,-0.014588294,-0.06395735,0.110035,-0.002474862
ENSG00000101911.13,0.04346829,-0.049059246,0.034297746,0.02891954,0.08159026,0.019366926,-0.012732345,-0.058304,0.07665534,-0.07988863,-0.06219628,2.496887e-05,0.030460043,0.019586371,-0.055757523,-0.12803066,-0.12372131,-0.026415287,-0.049968444,-0.10295077
ENSG00000123595.8,0.067775,-0.023103386,-0.011173168,-0.051499125,0.07712128,0.04765753,-0.032133244,-0.0026522651,-0.06589223,0.090324596,0.03458942,-0.050505765,0.10707547,0.07708573,-0.03940088,-0.047811758,0.011768568,0.13194557,0.00015038003,-0.14765397
ENSG00000046647.14,-0.057373025,-0.04232664,0.049766257,-0.09041267,0.041693434,0.026396887,0.06627661,-0.06782814,-0.045229025,0.0293463,-0.08675485,0.07284815,0.03590981,0.033474475,-0.071577795,-0.06748583,-0.11255793,0.07753088,0.0430981,0.015116313
ENSG00000130150.12,0.011247904,-0.040478688,0.041646674,-0.013453978,0.02928538,0.019466825,-0.035565354,0.04230051,-0.061135072,-0.020785807,-0.009444766,-0.0020997408,0.04048403,0.027802436,-0.017213173,-0.01850261,-0.040509515,0.058310267,0.04168359,-0.032485276
ENSG00000102048.16,-0.017293949,0.014015818,0.014273466,-0.13145874,0.03646159,-0.14179114,0.0036630877,-0.07105368,0.03410053,-0.08012081,0.064667836,-0.02642983,-0.02344291,-0.06586461,-0.073598854,-0.08456264,-0.0894246,0.062836155,-0.048621114,-0.014326016
ENSG00000165195.16,0.02208329,-0.070364095,-0.024670022,-0.19470333,0.2005949,-0.06480938,0.12948589,-0.0298672,0.060864445,0.039718427,0.029860156,0.0125581175,0.004116065,0.062896624,0.052656353,0.035576113,-0.010654655,0.007300625,-0.015542884,-0.092517465
ENSG00000087842.11,0.10547267,0.0426248,0.06067757,0.004869982,-0.043406706,-0.076702364,-0.045268342,0.059775487,0.0046494496,-0.03008059,0.022861145,0.07651311,0.014096113,-0.017201107,-0.09685458,-0.082232155,0.012093529,0.021963922,0.07126513,-0.042620074
ENSG00000130234.13,-0.0050730156,0.0071515306,0.021061359,0.011592679,0.0334681,-0.02130561,0.014730801,0.073464856,-0.090677544,-0.006931506,-0.11566156,0.008336031,-0.017846573,0.057896182,-0.00961323,0.009634561,-0.11677171,0.06224569,0.020731041,0.056708608
ENSG00000169249.13,0.1008295,-0.0417314,-0.016813688,-0.11432549,0.070600286,0.00050551264,-0.026768537,0.010723182,-0.01873076,-0.04454625,0.018199531,-0.036693804,0.0043837884,0.08128511,0.042366885,-0.048858907,-0.08088879,-0.011959204,-0.009744186,0.0021923408
ENSG00000047230.15,0.06227149,0.01783153,-0.00010440028,0.0036141966,0.046090294,-0.000931381,-0.0064405776,0.068618625,-0.06802942,-0.073267825,0.041020617,0.0008511956,-0.0075464286,-0.03281201,0.06576994,-0.07841056,-0.032695007,0.047270276,-0.033237915,-0.030065363
ENSG00000086712.13,0.101061426,-0.021922322,0.08279234,0.058220096,0.046477884,-0.12277738,0.014882435,-0.078744486,0.06452672,0.006799445,0.01685834,0.078155115,0.02711473,0.036404528,-0.01631478,-0.043062173,-0.119998544,0.067084745,0.00881653,-0.01575231
ENSG00000102054.18,0.12881026,0.009350753,-0.023396084,0.0045695687,0.008366054,0.052778747,0.13960917,0.07874743,-0.017668782,-0.039057948,0.035057925,-0.0070252265,0.0588704,0.009302698,-0.0859713,-0.058223736,-0.10956433,-0.0936605,0.1424782,0.14683206
ENSG00000169891.18,0.07226842,-0.052041,0.070956536,-0.05922767,0.0492529,0.014236085,-0.012874149,0.057789326,2.9196382e-05,0.008576483,0.008752847,-0.044331405,0.046142764,-0.049184408,0.013226742,0.028902216,-0.031345908,-0.044679113,-0.032679386,-0.058232255
ENSG00000047634.15,-0.031165333,-0.18941346,0.100712106,0.0027731566,0.03494873,-0.054080766,-0.086626515,0.16875553,0.16635771,-0.03028283,0.22958681,-0.024515148,0.17639896,-0.0038060974,0.024695769,0.001885811,-0.114778064,-0.20927061,0.081808046,0.05069251
ENSG00000131831.18,-0.03753303,0.016866477,-0.03714257,-0.030796425,0.018992914,-0.029713878,0.04291173,-0.0053436803,-0.032658238,-0.07726403,-0.027792778,-0.06481948,0.07735603,0.040152725,-0.047572255,-0.066531405,-0.05243306,0.027467372,0.035019975,-0.066399805
ENSG00000173681.16,0.06005842,0.0055835927,0.049443964,-0.051383432,-0.039658103,-0.024025358,0.011196172,-0.012577282,0.041446548,-0.093737416,-0.05252639,0.07105421,0.110557206,-0.08049562,0.06968454,-0.02084731,0.005971605,-0.061047222,0.09681649,0.023376036
ENSG00000184368.16,0.046265367,-0.050303202,-0.015383715,-0.05129368,0.08645036,0.039282694,0.050684247,-0.04172052,0.0015766945,-0.009182864,-0.0961763,0.057262998,0.104697116,0.018581167,-0.018316248,-0.050295494,0.042679653,0.07628944,0.0710465,-0.04177248
ENSG00000177189.14,0.03450898,0.025830459,0.10698373,-0.029091125,0.045807928,0.016867885,0.06662861,0.030767128,-0.013020967,-0.054972343,-0.014670426,0.05895835,-0.027697437,-0.018799827,0.074910335,-0.07483895,0.05240439,0.02464785,0.07429982,-0.005455995
ENSG00000012174.12,0.01609988,0.044691015,-0.022510663,-0.11281672,-0.032974534,0.038686726,0.056233205,-0.04934017,-0.11471212,0.035851132,-0.07550463,0.028328167,0.008259662,-0.13007705,0.018134912,-0.12544653,0.019245382,-0.06682659,0.114198394,-0.0052378997
ENSG00000123130.17,0.0073843026,0.00032972803,0.011786797,-0.065932825,0.06496501,-0.054426223,0.04082004,-0.02152083,-0.031971186,-0.033436414,-0.0051895753,0.04281862,-0.03081316,0.039655928,0.007856285,-0.054308817,-0.06272868,0.036307972,0.00596445,-0.06762713
ENSG00000130066.17,-0.041201368,0.06884775,0.033252764,0.07260349,0.02229469,-0.02742288,0.018733522,-0.094016306,-0.022291942,-0.031356357,0.0059674364,-0.044259697,-0.108244285,0.050647408,-0.0414362,0.05520847,0.037808716,0.0011546082,-0.10007924,0.046600103
ENSG00000198814.13,0.028199956,0.0007923889,0.0044517103,-0.088395506,0.079321675,-0.026931513,0.06980801,-0.002073441,-0.065673254,-0.020100502,0.039597716,-0.080078125,-0.048237614,0.05986239,-0.017162861,0.035133258,-0.05794443,0.08937853,0.08329287,-0.0019514963
ENSG00000130962.18,0.05648598,0.014433255,0.1279685,-0.0235998,0.024678873,0.034484442,0.0040641674,-0.05419362,-0.106970735,-0.038259294,0.0034264717,0.07575761,-0.0064296285,-0.039080314,0.05368651,-0.11378298,0.019475877,0.09728635,0.04384921,0.060857203
ENSG00000147036.12,0.02320062,-0.08973813,-0.011170307,-0.05463552,0.04873024,-0.005165294,0.11186317,0.0011709026,-0.102767825,0.029552883,-0.012031259,0.035130173,-0.028026402,-0.1098528,0.007893718,0.014564735,-0.015784346,-0.012202758,0.055783253,0.029075729
ENSG00000047597.7,-0.00954646,-0.007294723,-0.009572605,-0.022625152,-0.0076861233,-0.041908015,-0.001173278,0.038294934,-0.058914434,-0.09994506,0.020820877,0.04589639,0.07091801,0.0342408,0.034618765,-0.0025291531,0.0025545293,0.0880924,0.0010597953,-0.07450781
ENSG00000147041.12,0.052359685,0.00733541,-0.037073545,-0.039389975,-0.039624684,0.044037797,0.0046495683,-0.048106547,0.04868549,-0.13643228,-0.06814333,-0.08202419,0.05599322,-0.018893205,-0.0056595253,-0.032546673,-0.13724783,0.0034442428,0.04502474,-0.097401015
ENSG00000156313.15,0.020175911,-0.070693284,0.027086698,0.008546319,0.02834268,-0.028577683,-0.012790003,0.003040593,-0.07900849,0.04801311,-0.051615577,-0.004160016,0.07053803,-0.042913232,-0.05820154,0.040616125,-0.055177957,-0.031324472,0.05424959,-0.02613806
ENSG00000036473.8,0.16312046,-0.13039885,0.017461402,-0.09159542,-0.0012357133,0.024350334,-0.094832204,-0.020975359,-0.018557388,-0.03504532,0.016624691,0.05180871,0.0022919476,0.0023317307,-0.010970264,-0.11141164,0.038388297,0.033457465,0.061572827,0.0365782
ENSG00000156298.13,-0.040759977,-0.039642043,0.059109077,-0.0200506,0.05794435,-0.034469247,0.029703839,-0.017813569,-0.048079085,-0.0768774,-0.070123136,-0.05829708,-0.039904032,-0.0011837602,0.023259383,0.0144106,-0.032486144,0.061272092,-0.05775461,-0.043907985
ENSG00000185753.13,0.09210936,0.022227146,0.05983899,-0.078376934,0.035882283,0.0065189796,-0.0016608321,-0.00066653243,-0.014277117,0.073082544,-0.12873213,-0.02588638,0.05798452,-0.04110874,0.08545931,0.029218651,-0.050570738,-0.059508786,0.026221307,0.00783687
ENSG00000180182.11,0.030365,-0.076554686,-0.014135543,0.031091522,0.008947889,-0.08198319,0.018186728,-0.01443698,-0.061661586,-0.017614117,0.009051702,-0.037497964,0.074315555,-0.012544062,-0.013860686,-0.009557171,-0.10248587,-0.03326551,0.07209591,0.03206434
ENSG00000124486.14,0.055263158,-0.24694785,0.21243489,0.005298773,0.17352204,0.045358606,0.20796219,-0.13263588,0.083160155,-0.15936442,0.09719526,0.059529588,0.056500837,0.12759036,0.20824933,0.06565247,0.07050788,-0.25514808,-0.13083504,0.16030028
ENSG00000189221.10,0.073837355,-0.08173205,0.10941551,0.045452483,0.032122884,0.039838202,-0.07396,0.023673138,0.03050176,0.025697436,-0.09332468,0.052589267,-0.022355225,-0.045568455,-0.001164916,-0.068680435,0.017671898,0.033035923,0.0761138,-0.09802742
ENSG00000069509.6,0.06581887,-0.04810699,0.0015491401,-0.024787763,-0.024236025,-0.00696135,0.060711697,-0.009831674,-0.044757135,0.031986557,-0.06806438,-0.039814215,0.0075133555,-0.039212845,0.066303685,-0.030681938,-0.03722167,0.036730174,-0.028378028,-0.06913488
ENSG00000147121.16,0.008517079,-0.067917965,0.12881841,-0.007833755,0.059512667,0.04753097,-0.051021013,0.05740893,-0.015865404,-0.08803114,-0.019016752,0.032047354,-0.03532548,-0.10173356,-0.03195639,0.043851703,0.034855783,0.054248735,-0.024129653,-0.05560447
ENSG00000102221.14,0.0697626,-0.016695056,0.0067389477,-0.024592223,-0.036340564,-0.053741295,-0.0355796,0.0718445,-0.031507216,0.040757425,0.04903544,-0.02790334,0.042762592,-0.048296593,-0.024432935,-0.029253356,-0.05155976,0.05380853,0.0554415,-0.046528336
ENSG00000130985.17,0.04244384,0.0813644,-0.04477929,-0.047093287,-0.038215335,0.09644777,-0.07690117,0.0017178053,0.103623256,-0.050005563,-0.026347013,0.09362278,-0.038016632,-0.016189257,0.0059079775,-0.059638336,0.0712621,-0.035399307,0.048456322,0.060804285
ENSG00000147124.13,-0.019861463,-0.11532715,-0.06570982,0.010939523,-0.017914623,0.046418846,-0.012790908,0.035390202,-0.046586834,0.054761935,-0.04688946,0.06963852,0.08783659,-0.10690843,-0.005504093,0.0055726743,-0.023880092,0.10483436,0.13227421,-0.11273513
ENSG00000102265.12,0.037496902,0.026394686,-0.08799222,0.115122646,0.059808638,0.027977755,0.0556557,0.044225674,0.070074685,-0.004998642,0.0253563,0.014930834,-0.0028293233,-0.05270719,0.050835863,-0.055002037,0.07353108,0.024325758,-0.07688318,0.08175429
ENSG00000017483.15,-0.04048097,-0.010278932,0.022550946,-0.035460148,-0.023524635,-0.029940616,-0.0017706294,0.036272157,-0.071585305,-0.033890445,-0.03376285,-0.04827366,-0.029901959,0.05933896,0.08306141,-0.112117715,-0.104874454,0.03504799,-0.020085765,-0.014544118
ENSG00000068438.15,-0.007666307,0.0135426335,-0.11034011,0.069073096,-0.098054096,0.025670197,-0.08224356,0.014517538,-0.027118862,0.062841855,0.042466376,0.02510792,0.01898606,-0.03428746,0.009468196,0.012096579,-0.0170921,0.07205414,0.014772782,0.06488704
ENSG00000068354.16,0.115658015,-0.026866077,0.045383573,0.024099274,0.030547904,0.040307697,-0.031861015,0.0769078,-0.028114459,-0.1493627,0.041709032,0.03481137,-0.05775679,-0.08942299,-0.020803541,0.012735045,0.06303972,-0.022905683,0.10142138,-0.05190124
ENSG00000101945.17,-0.01024583,0.03424554,-0.022572473,-0.053881817,0.08901562,-0.00984514,0.09849694,-0.05339292,-0.059689917,0.049272574,-0.02167214,0.06338359,0.08954009,0.04011094,-0.0463452,0.004964904,-0.09535881,-0.04127778,0.014208904,-0.15265697
ENSG00000171433.12,0.07943691,0.023189068,0.04477073,0.049022723,0.027212575,-0.076712765,-0.03687285,-0.010357719,-0.071426876,-0.046362426,-0.0133456085,-0.037284836,0.018006608,-0.026661247,0.0050198506,-0.043673776,0.041847333,-0.05416364,0.031605743,-0.07922984
ENSG00000094631.21,0.03315658,-0.003450593,-0.0053644027,0.048414145,0.064148016,-0.04979705,0.070641994,0.018407462,-0.07239078,-0.101662375,0.042524572,-0.06880757,0.09231141,0.023991939,0.043771435,-0.102325,-0.025727358,-0.03111689,-0.02992771,0.02885468
ENSG00000102109.9,-0.015945705,-0.03918508,0.016420918,-0.0018460698,0.08158309,0.020623814,0.043394588,-0.057763856,-0.08549274,-0.029681211,-0.024504226,0.06835218,0.013091272,-0.0012631565,0.02315881,-0.07529513,-0.0356033,0.0054115593,0.029403456,-0.08030667
ENSG00000068308.14,0.09188558,-0.022253297,0.051888414,0.007824698,0.009624133,-0.032942582,0.081400365,0.11752806,0.016887788,-0.022280777,-0.024165597,0.060209915,0.10521959,0.071564265,0.04895956,-0.055057008,-0.0521531,-0.008882075,-0.06857015,0.03168412
ENSG00000068400.13,-0.033652894,-0.065712705,0.049940176,0.005827104,-0.023561196,-0.06505872,-0.021646757,0.07897387,-0.008017456,-0.053150825,0.04992598,-0.013278876,0.056350365,-0.012638201,-0.014354017,-0.08763558,-0.03379317,0.0059927064,-0.031703025,-0.06608452
ENSG00000147144.13,-0.0028085606,0.021698695,0.021297839,-0.052948944,0.06572766,-0.044213854,0.044559184,-0.024608998,0.037237033,-0.11778401,-0.020015044,-0.06111972,-0.019699363,-0.035365336,-0.054085284,-0.046876967,-0.101536915,-0.06895584,0.12309551,0.058064222
